#sample noise bias chi2_TATT chi2_NLA bayes_fac bayes_fac_err
2.400000000000000000e+01 4.300000000000000000e+01 3.946250000000000036e+00 2.210818074686603723e+02 5.330378074686605032e+02 2.121515065227547306e-73 2.121515065227547306e-73
2.400000000000000000e+01 4.700000000000000000e+01 3.066310000000000091e+00 2.286978074686603577e+02 4.360498074686602195e+02 1.099299708008805733e-50 1.099299708008805733e-50
2.400000000000000000e+01 5.100000000000000000e+01 1.403939999999999966e+00 2.133558074686607142e+02 4.705738074686605614e+02 1.632494757647915265e-61 1.632494757647915265e-61
2.400000000000000000e+01 5.500000000000000000e+01 3.575750000000000206e+00 2.842238074686601976e+02 5.351118074686610271e+02 3.867175044884109788e-60 3.867175044884109788e-60
2.400000000000000000e+01 5.900000000000000000e+01 2.592130000000000045e+00 2.043398074686601831e+02 4.481338074686609616e+02 1.342259102658220005e-58 1.342259102658220005e-58
2.400000000000000000e+01 6.300000000000000000e+01 2.815059999999999896e+00 2.403098074686604377e+02 5.496138074686605250e+02 7.989518433816785948e-73 7.989518433816785948e-73
2.400000000000000000e+01 6.700000000000000000e+01 2.813810000000000144e+00 1.991338074686609616e+02 4.464458074686608597e+02 2.311598288196073119e-59 2.311598288196073119e-59
2.400000000000000000e+01 7.100000000000000000e+01 1.513309999999999933e+00 2.173278074686604668e+02 4.935678074686602486e+02 1.208584382514274426e-65 1.208584382514274426e-65
2.400000000000000000e+01 7.500000000000000000e+01 2.490000000000000213e+00 2.115278074686602849e+02 4.152138074686608888e+02 6.873499381779351762e-50 6.873499381779351762e-50
2.400000000000000000e+01 7.900000000000000000e+01 3.372630000000000017e+00 2.307398074686607288e+02 5.041218074686603359e+02 5.045262796315094003e-65 5.045262796315094003e-65
2.400000000000000000e+01 8.300000000000000000e+01 3.011060000000000070e+00 1.902398074686607288e+02 4.349018074686609907e+02 8.696661226492547069e-59 8.696661226492547069e-59
2.400000000000000000e+01 8.700000000000000000e+01 3.649690000000000101e+00 2.175178074686609762e+02 5.079838074686604159e+02 9.843291083735145870e-69 9.843291083735145870e-69
